,Evenement,ETP Gaussian,CS20 P Mean,CS20 P Rapid,CS20 P Karst,CS672 P Mean,CS672 P Rapid,CS672 P Karst,CS2688 P Mean,CS2688 P Rapid,CS2688 P Karst,CS8064 P Mean,CS8064 P Rapid,CS8064 P Karst,P Mean,P Rapid,P Karst,Toulon,Cap Cepet,Cas. SAPC,Castellet,Ste Baume,Meounes,Cuers,H LasLagoubran,Q Lagoubran,T Lagoubran,H Ragas,T Ragas,C Ragas,H StAntoine,Q StAntoine,T StAntoine,C StAntoine,Rapid Model,Karst Model
2014-11-11 14:45:00,32,4.0795550671004793e-07,16.47142857142857,9.033333333333331,22.05,52.9,32.03333333333334,68.55,59.34761904761905,36.57777777777778,76.425,234.40476190476187,227.77777777777777,239.375,0.2428571428571428,0.0,0.425,0.0,0.0,0.0,0.0,0.0,0.0,1.7000000000000002,0.778,4.201736085306399,15.69,123.178,13.89,479.0,0.268,0.4176171226499757,15.64,549.0,0.7208081483840942,0.761112664665815
2014-11-11 15:00:00,32,4.076020160625999e-07,16.592857142857145,9.033333333333331,22.2625,53.61428571428572,32.03333333333334,69.8,60.06190476190477,36.57777777777778,77.675,235.11904761904765,227.7777777777778,240.62500000000003,0.7142857142857144,0.0,1.2500000000000002,0.0,0.0,0.0,0.4,0.6,0.0,4.000000000000001,0.742,3.632359352101598,15.64,123.229,13.89,479.0,0.2689999999999999,0.4200672719782133,15.64,549.0,0.627962201833725,0.6863872951644892
2014-11-11 15:15:00,32,4.072488040940446e-07,16.50714285714286,9.033333333333331,22.1125,53.95,32.03333333333334,70.3875,60.39761904761905,36.57777777777778,78.2625,235.4547619047619,227.77777777777777,241.2125,0.3357142857142858,0.0,0.5875000000000001,0.0,0.0,0.0,0.0,0.2,1.5500000000000005,0.6,0.74,3.601679536800001,15.64,123.279,13.89,479.0,0.271,0.4249848195575158,15.64,549.0,0.6661051511764526,0.7036708449704482
2014-11-11 15:30:00,32,4.068958706107762e-07,16.7,8.833333333333332,22.6,54.31428571428572,32.03333333333333,71.025,60.761904761904766,36.577777777777776,78.9,235.81904761904764,227.77777777777783,241.85,0.3642857142857143,0.0,0.6375000000000001,0.0,0.0,0.0,0.0,0.0,2.35,0.2,0.722,3.3302290752936003,15.54,123.369,13.88,479.0,0.272,0.4274522058352545,15.64,549.0,0.666231095790863,0.7044347020540866
2014-11-11 15:45:00,32,4.065432154193004e-07,16.542857142857148,8.566666666666666,22.525,54.32857142857143,32.03333333333334,71.05,60.77619047619048,36.57777777777778,78.925,235.8333333333333,227.77777777777777,241.87500000000003,0.0142857142857142,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.7010000000000001,3.024418349165702,15.39,123.431,13.89,479.0,0.2739999999999999,0.4324041735590691,15.63,548.0,0.6338232159614563,0.7057764212809239
2014-11-11 16:00:00,32,4.061908383262336e-07,17.3,8.5,23.9,55.3,32.03333333333334,72.75,61.747619047619054,36.57777777777778,80.625,236.8047619047619,227.7777777777778,243.575,0.9714285714285714,0.0,1.7,0.0,0.0,0.0,0.0,0.0,4.5,2.3,0.6910000000000001,2.883031493904701,15.31,123.503,13.88,479.0,0.2789999999999999,0.4448841217256399,15.63,548.0,0.6196937561035156,0.6923061864155233
2014-11-11 16:15:00,32,4.058387391383046e-07,17.55714285714286,8.5,24.35,55.68571428571429,32.03333333333334,73.42500000000001,62.13333333333334,36.57777777777778,81.30000000000001,237.1904761904762,227.77777777777777,244.25,0.3857142857142858,0.0,0.6750000000000003,0.0,0.0,0.0,0.0,0.0,1.1,1.6000000000000008,0.6809999999999999,2.7444423758637027,15.29,123.583,13.88,478.0,0.281,0.4499159890481011,15.63,548.0,0.6203027069568634,0.683607673772345
2014-11-11 16:30:00,32,4.054869176623508e-07,17.37142857142857,8.5,24.025,55.84285714285715,32.03333333333334,73.7,62.2904761904762,36.57777777777778,81.575,237.34761904761905,227.77777777777777,244.52500000000003,0.1571428571428571,0.0,0.275,0.0,0.0,0.0,0.0,0.0,0.6,0.5,0.679,2.7170644013923035,15.25,123.671,13.88,479.0,0.286,0.4625949697134782,15.63,548.0,0.6197422444820404,0.6931871231093506
2014-11-11 16:45:00,32,4.051353737053229e-07,17.278571428571432,7.666666666666666,24.4875,56.50714285714286,32.03333333333334,74.8625,62.95476190476191,36.57777777777778,82.7375,238.0119047619048,227.77777777777777,245.6875,0.664285714285714,0.0,1.1624999999999996,0.0,0.0,0.0,0.0,0.0,4.449999999999998,0.2,0.679,2.7170644013923035,15.25,123.791,13.88,479.0,0.29,0.4728399236447953,15.63,548.0,0.617202490568161,0.6784397157051928
2014-11-11 17:00:00,32,4.047841070742806e-07,16.714285714285715,6.633333333333334,24.275,56.885714285714286,32.03333333333334,75.525,63.333333333333336,36.57777777777778,83.4,238.3904761904762,227.77777777777777,246.35,0.3785714285714285,0.0,0.6625,0.0,0.0,0.0,0.0,0.0,2.65,0.0,0.6799999999999999,2.7307391424000014,15.22,123.991,13.88,479.0,0.296,0.4883761149205789,15.62,547.0,0.6179334819316864,0.6650673566271033
2014-11-11 17:15:00,32,4.044331175763968e-07,16.371428571428574,5.9,24.225,57.24285714285714,32.03333333333333,76.14999999999999,63.69047619047619,36.577777777777776,84.02499999999999,238.74761904761905,227.77777777777777,246.975,0.3571428571428571,0.0,0.625,0.0,0.0,0.0,0.0,0.1,2.4,0.0,0.687,2.827257495977104,15.19,124.223,13.88,479.0,0.301,0.5014768637824966,15.62,547.0,0.6240130066871643,0.7115743011438151
2014-11-11 17:30:00,32,4.040824050189527e-07,15.307142857142855,5.25,22.85,57.25714285714286,32.03333333333334,76.175,63.70476190476191,36.57777777777778,84.05,238.7619047619048,227.77777777777777,247.0,0.0142857142857142,0.0,0.025,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.6970000000000001,2.967530875446102,15.15,124.444,13.88,479.0,0.303,0.5067561746594699,15.62,547.0,0.6305715143680573,0.7065842196237345
2014-11-11 17:45:00,32,4.03731969209342e-07,12.685714285714289,3.966666666666667,19.225,57.25714285714286,32.03333333333334,76.17500000000001,63.70476190476191,36.57777777777778,84.05000000000001,238.7619047619048,227.7777777777778,247.00000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6990000000000001,2.9959194067743025,15.11,124.654,13.88,479.0,0.309,0.5227272875528199,15.62,546.0,0.6292232573032379,0.6971833021301262
2014-11-11 18:00:00,32,4.033818099550682e-07,10.521428571428572,2.466666666666667,16.5625,57.75714285714286,32.03333333333334,77.05,64.20476190476191,36.57777777777778,84.925,239.2619047619048,227.77777777777777,247.87500000000009,0.4999999999999998,0.0,0.8749999999999997,0.0,0.0,0.0,0.0,0.0,3.4999999999999987,0.0,0.7070000000000001,3.110573896655103,15.09,124.846,13.88,479.0,0.317,0.5443312337558869,15.62,546.0,0.6366496086120605,0.6983984763554036
2014-11-11 18:15:00,32,4.030319270637463e-07,9.385714285714286,2.0,14.925,57.84285714285715,32.03333333333334,77.2,64.2904761904762,36.57777777777778,85.075,239.34761904761908,227.77777777777777,248.025,0.0857142857142857,0.0,0.15,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.72,3.3005934336,15.06,125.026,13.87,478.0,0.3249999999999999,0.5662859518793867,15.62,546.0,0.6454392671585083,0.7121416785458028
2014-11-11 18:30:00,32,4.026823203431019e-07,8.571428571428571,1.3666666666666667,13.975,57.84285714285715,32.03333333333334,77.19999999999999,64.2904761904762,36.57777777777778,85.07499999999999,239.34761904761905,227.77777777777777,248.02500000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7390000000000001,3.5863781300983018,15.04,125.186,13.87,478.0,0.3309999999999999,0.5829805577960093,15.62,545.0,0.6580166518688202,0.7539133972050978
2014-11-11 18:45:00,32,4.023329896009698e-07,8.228571428571428,0.9666666666666668,13.675,57.85714285714286,32.06666666666666,77.2,64.3047619047619,36.61111111111111,85.075,239.3619047619048,227.8111111111112,248.025,0.0142857142857142,0.0333333333333333,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.758,3.881451260498399,14.99,125.318,13.87,478.0,0.3369999999999999,0.5998698304270513,15.62,545.0,0.6687957048416138,0.7599605445092089
2014-11-11 19:00:00,32,4.01983934645298e-07,7.385714285714285,0.2666666666666667,12.725,57.87142857142858,32.1,77.19999999999999,64.31904761904762,36.644444444444446,85.07499999999999,239.3761904761905,227.84444444444443,248.02500000000003,0.0142857142857142,0.0333333333333333,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.7759999999999999,4.1692711583232,14.97,125.446,13.87,478.0,0.3449999999999999,0.6226897631058295,15.61,545.0,0.6789139807224274,0.7690460096327034
2014-11-11 19:15:00,32,4.01635155284142e-07,6.728571428571429,0.0666666666666666,11.725,58.1,32.1,77.6,64.54761904761905,36.644444444444446,85.475,239.60476190476192,227.84444444444443,248.425,0.2285714285714286,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.7909999999999999,4.4150719644146985,14.94,125.538,13.87,477.0,0.3489999999999999,0.6342279593680041,15.62,544.0,0.6865742206573486,0.7918700534669658
2014-11-11 19:30:00,32,4.012866513256708e-07,6.057142857142858,0.0666666666666666,10.55,58.242857142857154,32.1,77.85000000000001,64.6904761904762,36.644444444444446,85.72500000000001,239.74761904761905,227.84444444444443,248.675,0.1428571428571428,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8170000000000001,4.853451305994099,14.89,125.61,13.87,477.0,0.3549999999999999,0.6516946421524891,15.62,544.0,0.7040877342224121,0.8150770815982389
2014-11-11 19:45:00,32,4.009384225781608e-07,5.6000000000000005,0.0666666666666666,9.75,58.25714285714286,32.1,77.875,64.70476190476191,36.644444444444446,85.75,239.7619047619048,227.84444444444443,248.7,0.0142857142857142,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.825,4.991377982812502,14.87,125.678,13.87,477.0,0.3589999999999999,0.6634448953791119,15.61,543.0,0.7026922702789307,0.8229648106597894
2014-11-11 20:00:00,32,4.0059046885000166e-07,5.371428571428572,0.0666666666666666,9.35,58.27142857142858,32.1,77.9,64.71904761904763,36.644444444444446,85.775,239.7761904761905,227.84444444444443,248.725,0.0142857142857142,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.8360000000000001,5.183290203859203,14.83,125.738,13.87,477.0,0.366,0.6842104338749828,15.61,542.0,0.7102060914039612,0.8429594669865073
2014-11-11 20:15:00,32,4.002427899496904e-07,4.6571428571428575,0.0666666666666666,8.100000000000001,58.27142857142857,32.1,77.9,64.71904761904761,36.644444444444446,85.775,239.7761904761905,227.84444444444443,248.72500000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8460000000000001,5.359982199535203,14.81,125.781,13.87,477.0,0.369,0.6931885450692444,15.61,542.0,0.7149457037448883,0.8540987400107485
2014-11-11 20:30:00,32,3.998953856858381e-07,4.321428571428572,0.0666666666666666,7.512500000000001,58.27142857142858,32.1,77.89999999999999,64.71904761904763,36.644444444444446,85.77499999999999,239.77619047619044,227.84444444444443,248.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8520000000000001,5.4669949237056015,14.79,125.841,13.87,477.0,0.373,0.7052324018887142,15.61,542.0,0.7169408202171326,0.8622715957846743
2014-11-11 20:45:00,32,3.9954825586716266e-07,3.957142857142857,0.0666666666666666,6.875,58.271428571428565,32.1,77.9,64.71904761904761,36.644444444444446,85.775,239.7761904761905,227.84444444444443,248.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8540000000000001,5.502829838584802,14.79,125.893,13.87,478.0,0.3779999999999999,0.7204041843274582,15.61,541.0,0.7170253992080688,0.8662468417283794
2014-11-11 21:00:00,32,3.99201400302494e-07,3.942857142857143,0.0666666666666666,6.85,58.27142857142857,32.1,77.89999999999999,64.71904761904761,36.644444444444446,85.77499999999999,239.7761904761905,227.84444444444443,248.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660000000000001,5.719535177047204,14.78,125.925,13.87,478.0,0.3829999999999999,0.7357053745386973,15.61,541.0,0.7259570360183716,0.8810716469096707
2014-11-11 21:15:00,32,3.988548188007714e-07,2.9714285714285715,0.0666666666666666,5.15,58.271428571428565,32.1,77.9,64.71904761904761,36.644444444444446,85.775,239.7761904761905,227.84444444444443,248.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8680000000000001,5.755931878662403,14.77,125.985,13.87,478.0,0.386,0.7449479615662841,15.61,540.0,0.7237864434719086,0.8838296071177159
2014-11-11 21:30:00,32,3.985085111710453e-07,2.5857142857142854,0.0666666666666666,4.475,58.27142857142858,32.1,77.9,64.6904761904762,36.644444444444446,85.72500000000001,239.7761904761905,227.84444444444443,248.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8700000000000001,5.792407337100007,14.77,126.025,13.87,478.0,0.386,0.7449479615662841,15.61,540.0,0.7251817882061005,0.8846093369345764
2014-11-11 21:45:00,32,3.981624772224752e-07,2.428571428571428,0.0666666666666666,4.199999999999999,58.271428571428565,32.1,77.89999999999999,64.69047619047618,36.644444444444446,85.725,239.7761904761905,227.84444444444443,248.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8800000000000001,5.9759528704,14.77,126.076,13.87,478.0,0.39,0.7573433366276139,15.61,540.0,0.7322578728199005,0.892412969634331
2014-11-11 22:00:00,32,3.978167167643305e-07,1.7642857142857142,0.0666666666666666,3.0375,58.27142857142858,32.1,77.9,64.6904761904762,36.644444444444446,85.72500000000001,239.7761904761905,227.84444444444443,248.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8819999999999999,6.0128930030376,14.77,126.145,13.87,479.0,0.3939999999999999,0.7698206428580227,15.6,539.0,0.7307355403900146,0.8952291055939563
2014-11-11 22:15:00,32,3.974712296059927e-07,1.3857142857142857,0.0666666666666666,2.375,58.27142857142857,32.1,77.9,64.69047619047619,36.644444444444446,85.72500000000001,239.7761904761905,227.84444444444443,248.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.885,6.068445837262503,14.77,126.178,13.87,479.0,0.396,0.7760899288172879,15.59,539.0,0.7327596843242645,0.8964087481962411
2014-11-11 22:30:00,32,3.971260155569501e-07,1.0285714285714285,0.0666666666666666,1.75,58.27142857142857,32.1,77.9,64.69047619047619,36.644444444444446,85.72500000000001,239.7761904761905,227.8444444444445,248.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.889,6.142780568713302,14.75,126.226,13.87,479.0,0.3979999999999999,0.7823795882344133,15.59,538.0,0.7349140048027039,0.8982339668953785
2014-11-11 22:45:00,32,3.96781074426804e-07,1.0142857142857142,0.0666666666666666,1.7249999999999996,58.27142857142858,32.1,77.9,64.6904761904762,36.644444444444446,85.72500000000001,239.7761904761905,227.8444444444445,248.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8919999999999999,6.198728192761598,14.74,126.258,13.87,479.0,0.401,0.7918521985399916,15.59,538.0,0.7360382676124573,0.9005693337840606
2014-11-11 23:00:00,32,3.964364060252626e-07,1.0142857142857142,0.0666666666666666,1.725,58.27142857142858,32.1,77.9,64.6904761904762,36.644444444444446,85.72500000000001,239.7761904761905,227.8444444444445,248.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8939999999999999,6.2361195137688,14.72,126.3,13.87,479.0,0.4039999999999999,0.8013704463583082,15.6,537.0,0.7367541790008545,0.9015811477162674
